date,index,value
2015-12-03,NASDAQ,5213.29
2015-12-04,NASDAQ,5406.85
2015-12-07,NASDAQ,5276.26
2015-12-08,NASDAQ,5029.44
2015-12-09,NASDAQ,4894.23
2015-12-10,NASDAQ,4987.19
2015-12-11,NASDAQ,5067.11
2015-12-14,NASDAQ,5154.62
2015-12-15,NASDAQ,5111.52
2015-12-16,NASDAQ,5237.47
2015-12-17,NASDAQ,5230.27
2015-12-18,NASDAQ,5242.64
2015-12-21,NASDAQ,5167.09
2015-12-22,NASDAQ,5312.4
2015-12-23,NASDAQ,5170.89
2015-12-24,NASDAQ,5133.53
2015-12-25,NASDAQ,5063.77
2015-12-28,NASDAQ,4891.25
2015-12-29,NASDAQ,4961.46
2015-12-30,NASDAQ,4813.38
2015-12-31,NASDAQ,4708.32
2016-01-01,NASDAQ,4762.98
2016-01-04,NASDAQ,4822.36
2016-01-05,NASDAQ,5132.42
2016-01-06,NASDAQ,5422.91
2016-01-07,NASDAQ,5397.3
2016-01-08,NASDAQ,5509.87
2016-01-11,NASDAQ,5598.98
2016-01-12,NASDAQ,5456.44
2016-01-13,NASDAQ,5570.57
2016-01-14,NASDAQ,5588.84
2016-01-15,NASDAQ,5606.62
2016-01-18,NASDAQ,5730.15
2016-01-19,NASDAQ,5755.86
2016-01-20,NASDAQ,5633.87
2016-01-21,NASDAQ,5308.39
2016-01-22,NASDAQ,5540.56
2016-01-25,NASDAQ,5626.62
2016-01-26,NASDAQ,5521.54
2016-01-27,NASDAQ,5781.94
2016-01-28,NASDAQ,5836.67
2016-01-29,NASDAQ,5689.78
2016-02-01,NASDAQ,5772.88
2016-02-02,NASDAQ,6068.59
2016-02-03,NASDAQ,6247.15
2016-02-04,NASDAQ,6390.56
2016-02-05,NASDAQ,6067.32
2016-02-08,NASDAQ,5992.51
2016-02-09,NASDAQ,6291.71
2016-02-10,NASDAQ,6480.23
2016-02-11,NASDAQ,6404.7
2016-02-12,NASDAQ,6365.18
2016-02-15,NASDAQ,6471.12
2016-02-16,NASDAQ,6674.27
2016-02-17,NASDAQ,6820.81
2016-02-18,NASDAQ,6750.31
2016-02-19,NASDAQ,6875.03
2016-02-22,NASDAQ,6735.04
2016-02-23,NASDAQ,6802.68
2016-02-24,NASDAQ,6701.61
2016-02-25,NASDAQ,6737.78
2016-02-26,NASDAQ,6896.59
2016-02-29,NASDAQ,6684.36
2016-03-01,NASDAQ,6862.63
2016-03-02,NASDAQ,6832.38
2016-03-03,NASDAQ,7033.34
2016-03-04,NASDAQ,7126.06
2016-03-07,NASDAQ,7234.85
2016-03-08,NASDAQ,7086.53
2016-03-09,NASDAQ,7212.86
2016-03-10,NASDAQ,7296.94
2016-03-11,NASDAQ,7197.13
2016-03-14,NASDAQ,7295.36
2016-03-15,NASDAQ,6994.34
2016-03-16,NASDAQ,6977.27
2016-03-17,NASDAQ,6638.64
2016-03-18,NASDAQ,6609.33
2016-03-21,NASDAQ,6409.24
2016-03-22,NASDAQ,6390.76
2016-03-23,NASDAQ,6090.16
2016-03-24,NASDAQ,5810.68
2016-03-25,NASDAQ,5830.44
2016-03-28,NASDAQ,5719.53
2016-03-29,NASDAQ,5776.59
2016-03-30,NASDAQ,5863.93
2016-03-31,NASDAQ,6391.23
2016-04-01,NASDAQ,6300.07
2016-04-04,NASDAQ,6173.05
2016-04-05,NASDAQ,6038.54
2016-04-06,NASDAQ,5938.95
2016-04-07,NASDAQ,5954.05
2016-04-08,NASDAQ,5932.71
2016-04-11,NASDAQ,5851.26
2016-04-12,NASDAQ,5797.43
2016-04-13,NASDAQ,5735.88
2016-04-14,NASDAQ,5922.07
2016-04-15,NASDAQ,5891.85
2016-04-18,NASDAQ,6065.01
2016-04-19,NASDAQ,5863.31
2016-04-20,NASDAQ,5927.23
2016-04-21,NASDAQ,5923.41
2016-04-22,NASDAQ,6137.42
2016-04-25,NASDAQ,6226.68
2016-04-26,NASDAQ,5889.22
2016-04-27,NASDAQ,6025.67
2016-04-28,NASDAQ,6182.24
2016-04-29,NASDAQ,6363.49
2016-05-02,NASDAQ,6229.19
2016-05-03,NASDAQ,6457.02
2016-05-04,NASDAQ,6506.91
2016-05-05,NASDAQ,6527.01
2016-05-06,NASDAQ,6440.26
2016-05-09,NASDAQ,6389.51
2016-05-10,NASDAQ,6309.35
2016-05-11,NASDAQ,6209.03
2016-05-12,NASDAQ,6391.09
2016-05-13,NASDAQ,6261.35
2016-05-16,NASDAQ,6166.29
2016-05-17,NASDAQ,6273.71
2016-05-18,NASDAQ,6552.4
2016-05-19,NASDAQ,6139.09
2016-05-20,NASDAQ,5965.26
2016-05-23,NASDAQ,6010.01
2016-05-24,NASDAQ,6267.68
2016-05-25,NASDAQ,6012.05
2016-05-26,NASDAQ,6126.25
2016-05-27,NASDAQ,6144.26
2016-05-30,NASDAQ,6269.66
2016-05-31,NASDAQ,6126.15
2016-06-01,NASDAQ,6250.19
2016-06-02,NASDAQ,6355.34
2016-06-03,NASDAQ,6229.99
2016-06-06,NASDAQ,6407.93
2016-06-07,NASDAQ,6340.12
2016-06-08,NASDAQ,6659.18
2016-06-09,NASDAQ,6504.21
2016-06-10,NASDAQ,6423.92
2016-06-13,NASDAQ,6614.49
2016-06-14,NASDAQ,6345.21
2016-06-15,NASDAQ,6364.19
2016-06-16,NASDAQ,6330.45
2016-06-17,NASDAQ,6302.32
2016-06-20,NASDAQ,5803.0
2016-06-21,NASDAQ,5573.86
2016-06-22,NASDAQ,5590.25
2016-06-23,NASDAQ,5629.8
2016-06-24,NASDAQ,5430.05
2016-06-27,NASDAQ,5404.47
2016-06-28,NASDAQ,5495.08
2016-06-29,NASDAQ,5492.54
2016-06-30,NASDAQ,5272.03
2016-07-01,NASDAQ,5338.71
2016-07-04,NASDAQ,5348.66
2016-07-05,NASDAQ,5262.98
2016-07-06,NASDAQ,5235.92
2016-07-07,NASDAQ,5286.45
2016-07-08,NASDAQ,5443.54
2016-07-11,NASDAQ,5737.61
2016-07-12,NASDAQ,5696.64
2016-07-13,NASDAQ,5887.72
2016-07-14,NASDAQ,5991.88
2016-07-15,NASDAQ,6034.25
2016-07-18,NASDAQ,5905.66
2016-07-19,NASDAQ,5917.72
2016-07-20,NASDAQ,5988.33
2016-07-21,NASDAQ,6148.15
2016-07-22,NASDAQ,6266.59
2016-07-25,NASDAQ,6320.49
2016-07-26,NASDAQ,6413.23
2016-07-27,NASDAQ,6540.67
2016-07-28,NASDAQ,6561.45
2016-07-29,NASDAQ,6517.37
2016-08-01,NASDAQ,6633.52
2016-08-02,NASDAQ,6644.7
2016-08-03,NASDAQ,6741.7
2016-08-04,NASDAQ,6710.7
2016-08-05,NASDAQ,6631.37
2016-08-08,NASDAQ,6701.81
2016-08-09,NASDAQ,6663.85
2016-08-10,NASDAQ,6469.82
2016-08-11,NASDAQ,6160.6
2016-08-12,NASDAQ,6263.42
2016-08-15,NASDAQ,6115.63
2016-08-16,NASDAQ,6064.49
2016-08-17,NASDAQ,5885.2
2016-08-18,NASDAQ,5861.53
2016-08-19,NASDAQ,5783.74
2016-08-22,NASDAQ,5655.18
2016-08-23,NASDAQ,5575.42
2016-08-24,NASDAQ,5563.97
2016-08-25,NASDAQ,5384.16
2016-08-26,NASDAQ,5436.0
2016-08-29,NASDAQ,5426.41
2016-08-30,NASDAQ,5532.49
2016-08-31,NASDAQ,5524.12
2016-09-01,NASDAQ,5411.73
2016-09-02,NASDAQ,5355.89
2016-09-05,NASDAQ,5492.36
2016-09-06,NASDAQ,5488.46
2016-09-07,NASDAQ,5682.35
2016-09-08,NASDAQ,5807.57
2016-09-09,NASDAQ,6005.56
2016-09-12,NASDAQ,6294.09
2016-09-13,NASDAQ,6499.9
2016-09-14,NASDAQ,6651.57
2016-09-15,NASDAQ,6695.29
2016-09-16,NASDAQ,6668.38
2016-09-19,NASDAQ,6620.35
2016-09-20,NASDAQ,6655.61
2016-09-21,NASDAQ,6751.52
2016-09-22,NASDAQ,6690.28
2016-09-23,NASDAQ,6756.54
2016-09-26,NASDAQ,6903.45
2016-09-27,NASDAQ,7046.66
2016-09-28,NASDAQ,6828.96
2016-09-29,NASDAQ,6572.1
2016-09-30,NASDAQ,6607.78
2016-10-03,NASDAQ,6921.57
2016-10-04,NASDAQ,6661.82
2016-10-05,NASDAQ,6889.06
2016-10-06,NASDAQ,6959.85
2016-10-07,NASDAQ,6868.31
2016-10-10,NASDAQ,6721.72
2016-10-11,NASDAQ,6704.76
2016-10-12,NASDAQ,6495.37
2016-10-13,NASDAQ,6792.46
2016-10-14,NASDAQ,6747.81
2016-10-17,NASDAQ,6745.43
2016-10-18,NASDAQ,6847.95
2016-10-19,NASDAQ,6763.21
2016-10-20,NASDAQ,6514.19
2016-10-21,NASDAQ,6462.41
2016-10-24,NASDAQ,6561.42
2016-10-25,NASDAQ,6719.6
2016-10-26,NASDAQ,6852.3
2016-10-27,NASDAQ,6908.89
2016-10-28,NASDAQ,6879.68
2016-10-31,NASDAQ,6822.46
2016-11-01,NASDAQ,6878.25
2016-11-02,NASDAQ,6981.32
2016-11-03,NASDAQ,7002.72
2016-11-04,NASDAQ,7064.94
2016-11-07,NASDAQ,7162.71
2016-11-08,NASDAQ,7042.64
2016-11-09,NASDAQ,7138.78
2016-11-10,NASDAQ,7040.87
2016-11-11,NASDAQ,7106.47
2016-11-14,NASDAQ,7130.06
2016-11-15,NASDAQ,7298.66
2016-11-16,NASDAQ,7294.79
2016-11-17,NASDAQ,7345.31
2016-11-18,NASDAQ,7499.04
2016-11-21,NASDAQ,7360.11
2016-11-22,NASDAQ,7463.48
2016-11-23,NASDAQ,7544.06
2016-11-24,NASDAQ,7520.87
2016-11-25,NASDAQ,7489.2
2016-11-28,NASDAQ,7281.27
2016-11-29,NASDAQ,7201.01
2016-11-30,NASDAQ,7410.28
2016-12-01,NASDAQ,7266.71
2016-12-02,NASDAQ,7111.26
2016-12-05,NASDAQ,6968.26
2016-12-06,NASDAQ,6697.91
2016-12-07,NASDAQ,6728.47
2016-12-08,NASDAQ,6928.4
2016-12-09,NASDAQ,6954.47
2016-12-12,NASDAQ,6983.47
2016-12-13,NASDAQ,7076.24
2016-12-14,NASDAQ,6696.19
2016-12-15,NASDAQ,6676.13
2016-12-16,NASDAQ,6560.37
2016-12-19,NASDAQ,6322.02
2016-12-20,NASDAQ,6398.45
2016-12-21,NASDAQ,6460.89
2016-12-22,NASDAQ,6380.96
2016-12-23,NASDAQ,6203.86
2016-12-26,NASDAQ,6396.85
2016-12-27,NASDAQ,6621.24
2016-12-28,NASDAQ,6542.61
2016-12-29,NASDAQ,6577.66
2016-12-30,NASDAQ,6390.91
2017-01-02,NASDAQ,6838.69
2017-01-03,NASDAQ,6873.39
2017-01-04,NASDAQ,6809.17
2017-01-05,NASDAQ,7020.34
2017-01-06,NASDAQ,7200.21
2017-01-09,NASDAQ,7368.39
2017-01-10,NASDAQ,7449.14
2017-01-11,NASDAQ,7374.53
2017-01-12,NASDAQ,7378.3
2017-01-13,NASDAQ,7386.0
2017-01-16,NASDAQ,7503.12
2017-01-17,NASDAQ,7603.02
2017-01-18,NASDAQ,7604.4
2017-01-19,NASDAQ,7405.88
2017-01-20,NASDAQ,7186.95
2017-01-23,NASDAQ,7199.79
2017-01-24,NASDAQ,7020.29
2017-01-25,NASDAQ,6899.76
2017-01-26,NASDAQ,6768.42
2017-01-27,NASDAQ,6896.3
2017-01-30,NASDAQ,6947.21
2017-01-31,NASDAQ,6899.9
2017-02-01,NASDAQ,6900.12
2017-02-02,NASDAQ,6987.02
2017-02-03,NASDAQ,6908.18
2017-02-06,NASDAQ,6726.4
2017-02-07,NASDAQ,6631.63
2017-02-08,NASDAQ,6586.34
2017-02-09,NASDAQ,6372.39
2017-02-10,NASDAQ,6110.57
2017-02-13,NASDAQ,5919.79
2017-02-14,NASDAQ,5989.9
2017-02-15,NASDAQ,5959.45
2017-02-16,NASDAQ,5895.8
2017-02-17,NASDAQ,5829.26
2017-02-20,NASDAQ,5848.78
2017-02-21,NASDAQ,5754.05
2017-02-22,NASDAQ,5585.84
2017-02-23,NASDAQ,5578.95
2017-02-24,NASDAQ,5790.52
2017-02-27,NASDAQ,5797.1
2017-02-28,NASDAQ,5948.49
2017-03-01,NASDAQ,5993.42
2017-03-02,NASDAQ,5766.83
2017-03-03,NASDAQ,6054.47
2017-03-06,NASDAQ,6009.99
2017-03-07,NASDAQ,5965.23
2017-03-08,NASDAQ,5823.87
2017-03-09,NASDAQ,5947.01
2017-03-10,NASDAQ,5913.02
2017-03-13,NASDAQ,5928.49
2017-03-14,NASDAQ,5861.64
2017-03-15,NASDAQ,5878.68
2017-03-16,NASDAQ,5789.46
2017-03-17,NASDAQ,5929.81
2017-03-20,NASDAQ,5951.92
2017-03-21,NASDAQ,5941.51
2017-03-22,NASDAQ,6021.28
2017-03-23,NASDAQ,5830.73
2017-03-24,NASDAQ,5798.26
2017-03-27,NASDAQ,5785.2
2017-03-28,NASDAQ,5802.15
2017-03-29,NASDAQ,5691.3
2017-03-30,NASDAQ,5551.44
2017-03-31,NASDAQ,5512.44
2017-04-03,NASDAQ,5390.12
2017-04-04,NASDAQ,5364.68
2017-04-05,NASDAQ,5310.09
2017-04-06,NASDAQ,5372.99
2017-04-07,NASDAQ,5441.94
2017-04-10,NASDAQ,5233.49
2017-04-11,NASDAQ,5359.29
2017-04-12,NASDAQ,5345.85
2017-04-13,NASDAQ,5446.78
2017-04-14,NASDAQ,5471.87
2017-04-17,NASDAQ,5630.61
2017-04-18,NASDAQ,5662.34
2017-04-19,NASDAQ,5419.43
2017-04-20,NASDAQ,5523.99
2017-04-21,NASDAQ,5507.17
2017-04-24,NASDAQ,5482.72
2017-04-25,NASDAQ,5537.01
2017-04-26,NASDAQ,5300.53
2017-04-27,NASDAQ,5428.89
2017-04-28,NASDAQ,5420.75
2017-05-01,NASDAQ,5458.31
2017-05-02,NASDAQ,5179.83
2017-05-03,NASDAQ,5362.08
2017-05-04,NASDAQ,5389.2
2017-05-05,NASDAQ,5604.66
2017-05-08,NASDAQ,5452.04
2017-05-09,NASDAQ,5497.97
2017-05-10,NASDAQ,5498.18
2017-05-11,NASDAQ,5385.19
2017-05-12,NASDAQ,5361.39
2017-05-15,NASDAQ,5360.96
2017-05-16,NASDAQ,5358.32
2017-05-17,NASDAQ,5276.03
2017-05-18,NASDAQ,5130.91
2017-05-19,NASDAQ,5114.0
2017-05-22,NASDAQ,5121.98
2017-05-23,NASDAQ,4871.31
2017-05-24,NASDAQ,4739.47
2017-05-25,NASDAQ,4678.11
2017-05-26,NASDAQ,4939.6
2017-05-29,NASDAQ,5000.57
2017-05-30,NASDAQ,4966.94
2017-05-31,NASDAQ,4940.66
2017-06-01,NASDAQ,4847.69
2017-06-02,NASDAQ,4839.38
2017-06-05,NASDAQ,4526.3
2017-06-06,NASDAQ,4578.45
2017-06-07,NASDAQ,4674.25
2017-06-08,NASDAQ,4843.46
2017-06-09,NASDAQ,4902.91
2017-06-12,NASDAQ,4875.25
2017-06-13,NASDAQ,5079.23
2017-06-14,NASDAQ,4958.94
2017-06-15,NASDAQ,4948.77
2017-06-16,NASDAQ,4744.47
2017-06-19,NASDAQ,4666.02
2017-06-20,NASDAQ,4726.27
2017-06-21,NASDAQ,4883.92
2017-06-22,NASDAQ,4924.37
2017-06-23,NASDAQ,4697.56
2017-06-26,NASDAQ,4829.24
2017-06-27,NASDAQ,4796.54
2017-06-28,NASDAQ,4744.08
2017-06-29,NASDAQ,4894.5
2017-06-30,NASDAQ,4866.58
2017-07-03,NASDAQ,4900.78
2017-07-04,NASDAQ,4522.34
2017-07-05,NASDAQ,4564.43
2017-07-06,NASDAQ,4574.44
2017-07-07,NASDAQ,4395.14
2017-07-10,NASDAQ,4335.23
2017-07-11,NASDAQ,4338.79
2017-07-12,NASDAQ,4467.81
2017-07-13,NASDAQ,4282.0
2017-07-14,NASDAQ,4462.59
2017-07-17,NASDAQ,4433.4
2017-07-18,NASDAQ,4383.44
2017-07-19,NASDAQ,4424.65
2017-07-20,NASDAQ,4378.07
2017-07-21,NASDAQ,4316.33
2017-07-24,NASDAQ,4235.68
2017-07-25,NASDAQ,3732.71
2017-07-26,NASDAQ,3509.45
2017-07-27,NASDAQ,3493.78
2017-07-28,NASDAQ,3769.23
2017-07-31,NASDAQ,3968.88
2017-08-01,NASDAQ,3920.18
2017-08-02,NASDAQ,4192.19
2017-08-03,NASDAQ,4428.36
2017-08-04,NASDAQ,4271.28
2017-08-07,NASDAQ,4282.54
2017-08-08,NASDAQ,4355.66
2017-08-09,NASDAQ,4378.84
2017-08-10,NASDAQ,4414.17
2017-08-11,NASDAQ,4527.54
2017-08-14,NASDAQ,4502.33
2017-08-15,NASDAQ,4455.79
2017-08-16,NASDAQ,4456.71
2017-08-17,NASDAQ,4512.75
2017-08-18,NASDAQ,4398.02
2017-08-21,NASDAQ,4439.74
2017-08-22,NASDAQ,4608.23
2017-08-23,NASDAQ,4604.61
2017-08-24,NASDAQ,4547.62
2017-08-25,NASDAQ,4490.56
2017-08-28,NASDAQ,4695.76
2017-08-29,NASDAQ,4817.75
2017-08-30,NASDAQ,5001.7
2017-08-31,NASDAQ,5061.21
2017-09-01,NASDAQ,4958.58
2017-09-04,NASDAQ,5061.95
2017-09-05,NASDAQ,4896.83
2017-09-06,NASDAQ,5016.98
2017-09-07,NASDAQ,5172.94
2017-09-08,NASDAQ,5158.27
2017-09-11,NASDAQ,5045.7
2017-09-12,NASDAQ,5175.05
2017-09-13,NASDAQ,5092.24
2017-09-14,NASDAQ,5316.25
2017-09-15,NASDAQ,5415.21
2017-09-18,NASDAQ,5329.12
2017-09-19,NASDAQ,5236.23
2017-09-20,NASDAQ,5262.83
2017-09-21,NASDAQ,5082.11
2017-09-22,NASDAQ,5452.66
2017-09-25,NASDAQ,5423.81
2017-09-26,NASDAQ,5784.22
2017-09-27,NASDAQ,6044.0
2017-09-28,NASDAQ,5931.41
2017-09-29,NASDAQ,6054.27
2017-10-02,NASDAQ,5883.85
2017-10-03,NASDAQ,5977.88
2017-10-04,NASDAQ,5984.24
2017-10-05,NASDAQ,5917.45
2017-10-06,NASDAQ,5975.12
2017-10-09,NASDAQ,6009.44
2017-10-10,NASDAQ,5816.47
2017-10-11,NASDAQ,5773.38
2017-10-12,NASDAQ,5878.61
2017-10-13,NASDAQ,6027.46
2017-10-16,NASDAQ,5682.23
2017-10-17,NASDAQ,5910.53
2017-10-18,NASDAQ,5846.76
2017-10-19,NASDAQ,6094.79
2017-10-20,NASDAQ,5996.18
2017-10-23,NASDAQ,6133.5
2017-10-24,NASDAQ,6022.73
2017-10-25,NASDAQ,6143.57
2017-10-26,NASDAQ,6189.34
2017-10-27,NASDAQ,6069.27
2017-10-30,NASDAQ,6003.7
2017-10-31,NASDAQ,5936.56
2017-11-01,NASDAQ,5930.94
2017-11-02,NASDAQ,5963.07
2017-11-03,NASDAQ,5914.02
2017-11-06,NASDAQ,5943.19
2017-11-07,NASDAQ,5840.64
2017-11-08,NASDAQ,6047.03
2017-11-09,NASDAQ,5887.07
2017-11-10,NASDAQ,5893.01
2017-11-13,NASDAQ,5901.5
2017-11-14,NASDAQ,6004.74
2017-11-15,NASDAQ,5864.19
2017-11-16,NASDAQ,5891.59
2017-11-17,NASDAQ,5917.6
2017-11-20,NASDAQ,5626.57
2017-11-21,NASDAQ,5761.96
2017-11-22,NASDAQ,5857.25
2017-11-23,NASDAQ,5836.73
2017-11-24,NASDAQ,6100.62
2017-11-27,NASDAQ,5865.17
2017-11-28,NASDAQ,6147.95
2017-11-29,NASDAQ,6268.67
2017-11-30,NASDAQ,6108.08
2017-12-01,NASDAQ,6021.56
2017-12-04,NASDAQ,6010.63
2017-12-05,NASDAQ,5932.08
2017-12-06,NASDAQ,5977.47
2017-12-07,NASDAQ,6112.12
2017-12-08,NASDAQ,5992.97
2017-12-11,NASDAQ,6203.24
2017-12-12,NASDAQ,6244.96
2017-12-13,NASDAQ,6151.22
2017-12-14,NASDAQ,6099.0
2017-12-15,NASDAQ,6282.64
2017-12-18,NASDAQ,6392.04
2017-12-19,NASDAQ,6465.21
2017-12-20,NASDAQ,6458.6
2017-12-21,NASDAQ,6273.33
2017-12-22,NASDAQ,6532.43
2017-12-25,NASDAQ,6727.69
2017-12-26,NASDAQ,6696.89
2017-12-27,NASDAQ,6599.66
2017-12-28,NASDAQ,6497.22
2017-12-29,NASDAQ,6620.11
2018-01-01,NASDAQ,6535.89
2018-01-02,NASDAQ,6507.94
2018-01-03,NASDAQ,6374.73
2018-01-04,NASDAQ,6252.93
2018-01-05,NASDAQ,6178.01
2018-01-08,NASDAQ,6256.95
2018-01-09,NASDAQ,6298.01
2018-01-10,NASDAQ,6313.39
2018-01-11,NASDAQ,6055.17
2018-01-12,NASDAQ,6185.31
2018-01-15,NASDAQ,6398.97
2018-01-16,NASDAQ,6335.33
2018-01-17,NASDAQ,6405.42
2018-01-18,NASDAQ,6699.79
2018-01-19,NASDAQ,6801.7
2018-01-22,NASDAQ,6574.55
2018-01-23,NASDAQ,6686.42
2018-01-24,NASDAQ,6658.25
2018-01-25,NASDAQ,6772.06
2018-01-26,NASDAQ,6834.86
2018-01-29,NASDAQ,6989.61
2018-01-30,NASDAQ,7227.03
2018-01-31,NASDAQ,7107.64
2018-02-01,NASDAQ,7208.06
2018-02-02,NASDAQ,7283.41
2018-02-05,NASDAQ,7324.19
2018-02-06,NASDAQ,7471.57
2018-02-07,NASDAQ,7655.42
2018-02-08,NASDAQ,7679.1
2018-02-09,NASDAQ,7383.07
2018-02-12,NASDAQ,7419.51
2018-02-13,NASDAQ,7522.35
2018-02-14,NASDAQ,7303.32
2018-02-15,NASDAQ,7444.33
2018-02-16,NASDAQ,7595.3
2018-02-19,NASDAQ,7739.77
2018-02-20,NASDAQ,7733.89
2018-02-21,NASDAQ,7601.81
2018-02-22,NASDAQ,7434.38
2018-02-23,NASDAQ,7621.44
2018-02-26,NASDAQ,7571.0
2018-02-27,NASDAQ,7457.69
2018-02-28,NASDAQ,7491.14
2018-03-01,NASDAQ,7679.62
2018-03-02,NASDAQ,7827.03
2018-03-05,NASDAQ,7859.43
2018-03-06,NASDAQ,8007.69
2018-03-07,NASDAQ,7958.06
2018-03-08,NASDAQ,7954.65
2018-03-09,NASDAQ,8119.64
2018-03-12,NASDAQ,8008.16
2018-03-13,NASDAQ,8132.14
2018-03-14,NASDAQ,8397.55
2018-03-15,NASDAQ,8425.51
2018-03-16,NASDAQ,8623.32
2018-03-19,NASDAQ,8697.06
2018-03-20,NASDAQ,8873.81
2018-03-21,NASDAQ,8653.68
2018-03-22,NASDAQ,8860.23
2018-03-23,NASDAQ,8861.31
2018-03-26,NASDAQ,9009.8
2018-03-27,NASDAQ,8757.85
2018-03-28,NASDAQ,8557.14
2018-03-29,NASDAQ,8705.74
2018-03-30,NASDAQ,8766.73
2018-04-02,NASDAQ,8750.12
2018-04-03,NASDAQ,8828.57
2018-04-04,NASDAQ,8770.8
2018-04-05,NASDAQ,8621.83
2018-04-06,NASDAQ,8450.86
2018-04-09,NASDAQ,8297.86
2018-04-10,NASDAQ,8297.21
2018-04-11,NASDAQ,8336.88
2018-04-12,NASDAQ,8415.74
2018-04-13,NASDAQ,8372.66
2018-04-16,NASDAQ,8278.21
2018-04-17,NASDAQ,8085.77
2018-04-18,NASDAQ,8309.65
2018-04-19,NASDAQ,8404.03
2018-04-20,NASDAQ,8529.95
2018-04-23,NASDAQ,8570.63
2018-04-24,NASDAQ,8366.0
2018-04-25,NASDAQ,8538.56
2018-04-26,NASDAQ,8285.79
2018-04-27,NASDAQ,8426.64
2018-04-30,NASDAQ,8448.21
2018-05-01,NASDAQ,8336.29
2018-05-02,NASDAQ,8216.0
2018-05-03,NASDAQ,8078.55
2018-05-04,NASDAQ,8132.63
2018-05-07,NASDAQ,7802.09
2018-05-08,NASDAQ,7764.26
2018-05-09,NASDAQ,7759.15
2018-05-10,NASDAQ,7943.47
2018-05-11,NASDAQ,7718.33
2018-05-14,NASDAQ,7557.94
2018-05-15,NASDAQ,7577.88
2018-05-16,NASDAQ,7534.4
2018-05-17,NASDAQ,7449.89
2018-05-18,NASDAQ,7471.06
2018-05-21,NASDAQ,7634.71
2018-05-22,NASDAQ,7800.44
2018-05-23,NASDAQ,7691.06
2018-05-24,NASDAQ,7670.63
2018-05-25,NASDAQ,7458.84
2018-05-28,NASDAQ,7604.36
2018-05-29,NASDAQ,7534.76
2018-05-30,NASDAQ,7237.88
2018-05-31,NASDAQ,7258.18
2018-06-01,NASDAQ,7153.04
2018-06-04,NASDAQ,7242.58
2018-06-05,NASDAQ,7050.34
2018-06-06,NASDAQ,7254.84
2018-06-07,NASDAQ,7362.8
2018-06-08,NASDAQ,7414.51
2018-06-11,NASDAQ,7196.5
2018-06-12,NASDAQ,7150.97
2018-06-13,NASDAQ,7041.87
2018-06-14,NASDAQ,6937.27
2018-06-15,NASDAQ,6989.12
2018-06-18,NASDAQ,6665.51
2018-06-19,NASDAQ,6491.55
2018-06-20,NASDAQ,6461.14
2018-06-21,NASDAQ,6314.5
2018-06-22,NASDAQ,6535.28
2018-06-25,NASDAQ,6478.54
2018-06-26,NASDAQ,6743.37
2018-06-27,NASDAQ,6715.36
2018-06-28,NASDAQ,6540.24
2018-06-29,NASDAQ,6625.12
2018-07-02,NASDAQ,6476.73
2018-07-03,NASDAQ,6195.5
2018-07-04,NASDAQ,6356.41
2018-07-05,NASDAQ,6337.59
2018-07-06,NASDAQ,6178.41
2018-07-09,NASDAQ,6224.04
2018-07-10,NASDAQ,6138.71
2018-07-11,NASDAQ,6147.33
2018-07-12,NASDAQ,6187.99
2018-07-13,NASDAQ,6330.66
2018-07-16,NASDAQ,6241.47
2018-07-17,NASDAQ,6474.4
2018-07-18,NASDAQ,6874.81
2018-07-19,NASDAQ,6713.25
2018-07-20,NASDAQ,6723.44
2018-07-23,NASDAQ,6861.12
2018-07-24,NASDAQ,6813.26
2018-07-25,NASDAQ,6998.32
2018-07-26,NASDAQ,7339.25
2018-07-27,NASDAQ,7362.12
2018-07-30,NASDAQ,7184.38
2018-07-31,NASDAQ,6875.56
2018-08-01,NASDAQ,6739.25
2018-08-02,NASDAQ,7007.54
2018-08-03,NASDAQ,7016.33
2018-08-06,NASDAQ,7111.96
2018-08-07,NASDAQ,7028.41
2018-08-08,NASDAQ,7494.01
2018-08-09,NASDAQ,7144.05
2018-08-10,NASDAQ,7373.07
2018-08-13,NASDAQ,7347.71
2018-08-14,NASDAQ,7575.44
2018-08-15,NASDAQ,7581.35
2018-08-16,NASDAQ,7484.02
2018-08-17,NASDAQ,7675.86
2018-08-20,NASDAQ,7459.19
2018-08-21,NASDAQ,7725.04
2018-08-22,NASDAQ,7572.71
2018-08-23,NASDAQ,7652.93
2018-08-24,NASDAQ,7511.52
2018-08-27,NASDAQ,7537.46
2018-08-28,NASDAQ,7623.13
2018-08-29,NASDAQ,7651.47
2018-08-30,NASDAQ,7785.61
2018-08-31,NASDAQ,7980.34
2018-09-03,NASDAQ,8045.48
2018-09-04,NASDAQ,8234.25
2018-09-05,NASDAQ,8053.87
2018-09-06,NASDAQ,7872.37
2018-09-07,NASDAQ,7884.57
2018-09-10,NASDAQ,7928.46
2018-09-11,NASDAQ,7907.78
2018-09-12,NASDAQ,7865.73
2018-09-13,NASDAQ,7761.65
2018-09-14,NASDAQ,7851.03
2018-09-17,NASDAQ,7717.14
2018-09-18,NASDAQ,7689.97
2018-09-19,NASDAQ,7508.35
2018-09-20,NASDAQ,7904.46
2018-09-21,NASDAQ,7733.67
2018-09-24,NASDAQ,7753.39
2018-09-25,NASDAQ,7863.82
2018-09-26,NASDAQ,7767.09
2018-09-27,NASDAQ,7816.89
