date,company,volume
2020-04-13,MPHASIS,2831146
2020-04-14,MPHASIS,1836182
2020-04-15,MPHASIS,2953576
2020-04-16,MPHASIS,2654042
2020-04-17,MPHASIS,2814781
2020-04-20,MPHASIS,2051266
2020-04-21,MPHASIS,2656162
2020-04-22,MPHASIS,1878174
2020-04-23,MPHASIS,2928350
2020-04-24,MPHASIS,2161067
2020-04-27,MPHASIS,1796928
2020-04-28,MPHASIS,1665144
2020-04-29,MPHASIS,2515282
2020-04-30,MPHASIS,2488610
2020-05-01,MPHASIS,2385589
2020-05-04,MPHASIS,2853477
2020-05-05,MPHASIS,1882367
2020-05-06,MPHASIS,2939914
2020-05-07,MPHASIS,2126162
2020-05-08,MPHASIS,2026796
2020-05-11,MPHASIS,2449855
2020-05-12,MPHASIS,2679277
2020-05-13,MPHASIS,1799166
2020-05-14,MPHASIS,2589621
2020-05-15,MPHASIS,2223200
2020-05-18,MPHASIS,1823592
2020-05-19,MPHASIS,3005247
2020-05-20,MPHASIS,2072505
2020-05-21,MPHASIS,2753325
2020-05-22,MPHASIS,1842442
2020-05-25,MPHASIS,2843900
2020-05-26,MPHASIS,2704928
2020-05-27,MPHASIS,2974783
2020-05-28,MPHASIS,2309339
2020-05-29,MPHASIS,2177780
2020-06-01,MPHASIS,2428093
2020-06-02,MPHASIS,2807756
2020-06-03,MPHASIS,2756669
2020-06-04,MPHASIS,2447161
2020-06-05,MPHASIS,2460093
2020-06-08,MPHASIS,2350650
2020-06-09,MPHASIS,1820883
2020-06-10,MPHASIS,1774515
2020-06-11,MPHASIS,2614721
2020-06-12,MPHASIS,2926819
2020-06-15,MPHASIS,2406623
2020-06-16,MPHASIS,2204107
2020-06-17,MPHASIS,2761546
2020-06-18,MPHASIS,2496967
2020-06-19,MPHASIS,2347945
2020-06-22,MPHASIS,2345965
2020-06-23,MPHASIS,2610933
2020-06-24,MPHASIS,2979939
2020-06-25,MPHASIS,2063230
2020-06-26,MPHASIS,2932728
2020-06-29,MPHASIS,2623390
2020-06-30,MPHASIS,1753951
2020-07-01,MPHASIS,2133245
2020-07-02,MPHASIS,3038980
2020-07-03,MPHASIS,2164729
2020-07-06,MPHASIS,2991887
2020-07-07,MPHASIS,2660868
2020-07-08,MPHASIS,1751731
2020-07-09,MPHASIS,2427585
2020-07-10,MPHASIS,1923310
2020-07-13,MPHASIS,2253653
2020-07-14,MPHASIS,1820141
2020-07-15,MPHASIS,2818333
2020-07-16,MPHASIS,2117726
2020-07-17,MPHASIS,2476191
2020-07-20,MPHASIS,1970679
2020-07-21,MPHASIS,1883700
2020-07-22,MPHASIS,2016880
2020-07-23,MPHASIS,2632719
2020-07-24,MPHASIS,2488182
2020-07-27,MPHASIS,2376747
2020-07-28,MPHASIS,2272418
2020-07-29,MPHASIS,2011905
2020-07-30,MPHASIS,2673263
2020-07-31,MPHASIS,2146013
2020-08-03,MPHASIS,2832926
2020-08-04,MPHASIS,3100757
2020-08-05,MPHASIS,2388738
2020-08-06,MPHASIS,2181942
2020-08-07,MPHASIS,2737609
2020-08-10,MPHASIS,3050174
2020-08-11,MPHASIS,2583639
2020-08-12,MPHASIS,2424207
2020-08-13,MPHASIS,1893807
2020-08-14,MPHASIS,1777712
2020-08-17,MPHASIS,2164354
2020-08-18,MPHASIS,2360749
2020-08-19,MPHASIS,2090492
2020-08-20,MPHASIS,2607031
2020-08-21,MPHASIS,2444657
2020-08-24,MPHASIS,1999302
2020-08-25,MPHASIS,2561503
2020-08-26,MPHASIS,2054917
2020-08-27,MPHASIS,2369168
2020-08-28,MPHASIS,2644161
2020-08-31,MPHASIS,2469977
2020-09-01,MPHASIS,2674137
2020-09-02,MPHASIS,2881991
2020-09-03,MPHASIS,1778865
2020-09-04,MPHASIS,2395869
2020-09-07,MPHASIS,2870016
2020-09-08,MPHASIS,2987440
2020-09-09,MPHASIS,2462904
2020-09-10,MPHASIS,2010898
2020-09-11,MPHASIS,3123098
2020-09-14,MPHASIS,1713637
2020-09-15,MPHASIS,2779873
2020-09-16,MPHASIS,2463228
2020-09-17,MPHASIS,2979735
2020-09-18,MPHASIS,2225616
2020-09-21,MPHASIS,2337115
2020-09-22,MPHASIS,3105015
2020-09-23,MPHASIS,3007825
2020-09-24,MPHASIS,2284283
2020-09-25,MPHASIS,1877543
2020-09-28,MPHASIS,2040467
2020-09-29,MPHASIS,2877911
2020-09-30,MPHASIS,2413261
2020-10-01,MPHASIS,2823267
2020-10-02,MPHASIS,2331365
2020-10-05,MPHASIS,2676537
2020-10-06,MPHASIS,2738282
2020-10-07,MPHASIS,2218940
2020-10-08,MPHASIS,2857040
2020-10-09,MPHASIS,2551751
2020-10-12,MPHASIS,3105137
2020-10-13,MPHASIS,2369452
2020-10-14,MPHASIS,2052157
2020-10-15,MPHASIS,2001265
2020-10-16,MPHASIS,2266773
2020-10-19,MPHASIS,1850439
2020-10-20,MPHASIS,1979866
2020-10-21,MPHASIS,1811738
2020-10-22,MPHASIS,2499646
2020-10-23,MPHASIS,2851095
2020-10-26,MPHASIS,2581684
2020-10-27,MPHASIS,3179447
2020-10-28,MPHASIS,2980164
2020-10-29,MPHASIS,2731603
2020-10-30,MPHASIS,2410126
2020-11-02,MPHASIS,1939594
2020-11-03,MPHASIS,1815092
2020-11-04,MPHASIS,2613850
2020-11-05,MPHASIS,2816793
2020-11-06,MPHASIS,2606490
2020-11-09,MPHASIS,2872460
2020-11-10,MPHASIS,2636391
2020-11-11,MPHASIS,2622608
2020-11-12,MPHASIS,1912814
2020-11-13,MPHASIS,2940050
2020-11-16,MPHASIS,2501687
2020-11-17,MPHASIS,2643473
2020-11-18,MPHASIS,2642259
2020-11-19,MPHASIS,2738637
2020-11-20,MPHASIS,2881057
2020-11-23,MPHASIS,2426255
2020-11-24,MPHASIS,2715611
2020-11-25,MPHASIS,2338432
2020-11-26,MPHASIS,2547401
2020-11-27,MPHASIS,2575804
2020-11-30,MPHASIS,2626341
2020-12-01,MPHASIS,2517184
2020-12-02,MPHASIS,2816235
2020-12-03,MPHASIS,2440326
2020-12-04,MPHASIS,2540088
2020-12-07,MPHASIS,2756633
2020-12-08,MPHASIS,2022783
2020-12-09,MPHASIS,3093264
2020-12-10,MPHASIS,1791948
2020-12-11,MPHASIS,2695923
2020-12-14,MPHASIS,2086017
2020-12-15,MPHASIS,2310176
2020-12-16,MPHASIS,1792429
2020-12-17,MPHASIS,2560520
2020-12-18,MPHASIS,2008009
2020-12-21,MPHASIS,1732579
2020-12-22,MPHASIS,1760174
2020-12-23,MPHASIS,2467854
2020-12-24,MPHASIS,2959076
2020-12-25,MPHASIS,2399195
2020-12-28,MPHASIS,3046304
2020-12-29,MPHASIS,2729791
2020-12-30,MPHASIS,2029527
2020-12-31,MPHASIS,3067039
2021-01-01,MPHASIS,2045240
2021-01-04,MPHASIS,2343893
2021-01-05,MPHASIS,2279202
2021-01-06,MPHASIS,1960109
2021-01-07,MPHASIS,1891561
2021-01-08,MPHASIS,3081333
2021-01-11,MPHASIS,1780840
2021-01-12,MPHASIS,2803883
2021-01-13,MPHASIS,2425531
2021-01-14,MPHASIS,1897312
2021-01-15,MPHASIS,1894292
2021-01-18,MPHASIS,2480122
2021-01-19,MPHASIS,2897940
2021-01-20,MPHASIS,2657799
2021-01-21,MPHASIS,1881717
2021-01-22,MPHASIS,2165005
2021-01-25,MPHASIS,2311082
2021-01-26,MPHASIS,2684418
2021-01-27,MPHASIS,2834157
2021-01-28,MPHASIS,2098171
2021-01-29,MPHASIS,2240852
2021-02-01,MPHASIS,3042471
2021-02-02,MPHASIS,2965019
2021-02-03,MPHASIS,2520401
2021-02-04,MPHASIS,2156076
2021-02-05,MPHASIS,2014222
2021-02-08,MPHASIS,3061980
2021-02-09,MPHASIS,2931977
2021-02-10,MPHASIS,2197774
2021-02-11,MPHASIS,3138979
2021-02-12,MPHASIS,2656209
2021-02-15,MPHASIS,2025691
2021-02-16,MPHASIS,1929580
2021-02-17,MPHASIS,2918598
2021-02-18,MPHASIS,2514167
2021-02-19,MPHASIS,3189651
2021-02-22,MPHASIS,1722344
2021-02-23,MPHASIS,2751665
2021-02-24,MPHASIS,2867984
2021-02-25,MPHASIS,1957288
2021-02-26,MPHASIS,2710822
2021-03-01,MPHASIS,2930668
2021-03-02,MPHASIS,1776659
2021-03-03,MPHASIS,3044614
2021-03-04,MPHASIS,2965420
2021-03-05,MPHASIS,1871064
2021-03-08,MPHASIS,2499667
2021-03-09,MPHASIS,2041314
2021-03-10,MPHASIS,2891422
2021-03-11,MPHASIS,2474238
2021-03-12,MPHASIS,2987802
2021-03-15,MPHASIS,2984285
2021-03-16,MPHASIS,2176053
2021-03-17,MPHASIS,2952793
2021-03-18,MPHASIS,2969518
2021-03-19,MPHASIS,2916935
2021-03-22,MPHASIS,2684833
2021-03-23,MPHASIS,3106530
2021-03-24,MPHASIS,2040365
2021-03-25,MPHASIS,2310680
2021-03-26,MPHASIS,2452007
2021-03-29,MPHASIS,2937221
2021-03-30,MPHASIS,3006188
2021-03-31,MPHASIS,3006158
2021-04-01,MPHASIS,3010715
2021-04-02,MPHASIS,5760960
2021-04-05,MPHASIS,2034401
2021-04-06,MPHASIS,2756968
2021-04-07,MPHASIS,3017859
2021-04-08,MPHASIS,2743586
2021-04-09,MPHASIS,2606949
2021-04-12,MPHASIS,2929597
2021-04-13,MPHASIS,2492162
2021-04-14,MPHASIS,2421979
2021-04-15,MPHASIS,2979176
2021-04-16,MPHASIS,2263606
2021-04-19,MPHASIS,2212385
2021-04-20,MPHASIS,2902041
2021-04-21,MPHASIS,2084665
2021-04-22,MPHASIS,2145511
2021-04-23,MPHASIS,1902629
2021-04-26,MPHASIS,2841990
2021-04-27,MPHASIS,1877019
2021-04-28,MPHASIS,2163509
2021-04-29,MPHASIS,1932576
2021-04-30,MPHASIS,2123239
2021-05-03,MPHASIS,1709903
2021-05-04,MPHASIS,2535689
2021-05-05,MPHASIS,1779574
2021-05-06,MPHASIS,2463992
2021-05-07,MPHASIS,1774787
2021-05-10,MPHASIS,2619954
2021-05-11,MPHASIS,2138730
2021-05-12,MPHASIS,2352259
2021-05-13,MPHASIS,2653561
2021-05-14,MPHASIS,2032916
2021-05-17,MPHASIS,2889062
2021-05-18,MPHASIS,2832583
2021-05-19,MPHASIS,2920635
2021-05-20,MPHASIS,1981105
2021-05-21,MPHASIS,5291376
2021-05-24,MPHASIS,1695554
2021-05-25,MPHASIS,2698443
2021-05-26,MPHASIS,1777558
2021-05-27,MPHASIS,2004222
2021-05-28,MPHASIS,2076246
2021-05-31,MPHASIS,2789946
2021-06-01,MPHASIS,2044293
2021-06-02,MPHASIS,3077615
2021-06-03,MPHASIS,2712254
2021-06-04,MPHASIS,2093685
2021-06-07,MPHASIS,2143773
2021-06-08,MPHASIS,2003015
2021-06-09,MPHASIS,2758140
2021-06-10,MPHASIS,1796068
2021-06-11,MPHASIS,6094665
2021-06-14,MPHASIS,2063197
2021-06-15,MPHASIS,2736364
2021-06-16,MPHASIS,3079603
2021-06-17,MPHASIS,3054958
2021-06-18,MPHASIS,2476518
2021-06-21,MPHASIS,2161076
2021-06-22,MPHASIS,2517083
2021-06-23,MPHASIS,2771483
2021-06-24,MPHASIS,1849250
2021-06-25,MPHASIS,2080778
2021-06-28,MPHASIS,2175374
2021-06-29,MPHASIS,3001198
2021-06-30,MPHASIS,2780883
2021-07-01,MPHASIS,1696411
2021-07-02,MPHASIS,3073747
2021-07-05,MPHASIS,2769789
2021-07-06,MPHASIS,2444037
2021-07-07,MPHASIS,2047432
2021-07-08,MPHASIS,2319642
2021-07-09,MPHASIS,2531635
2021-07-12,MPHASIS,2362707
2021-07-13,MPHASIS,1981269
2021-07-14,MPHASIS,2895600
2021-07-15,MPHASIS,2126122
2021-07-16,MPHASIS,3060706
2021-07-19,MPHASIS,2779798
2021-07-20,MPHASIS,2309374
2021-07-21,MPHASIS,1659416
2021-07-22,MPHASIS,2417229
2021-07-23,MPHASIS,2906773
2021-07-26,MPHASIS,2757008
2021-07-27,MPHASIS,2641862
2021-07-28,MPHASIS,2767597
2021-07-29,MPHASIS,2621597
2021-07-30,MPHASIS,1865013
2021-08-02,MPHASIS,1997009
2021-08-03,MPHASIS,2477957
2021-08-04,MPHASIS,1698025
2021-08-05,MPHASIS,2334345
2021-08-06,MPHASIS,2658188
2021-08-09,MPHASIS,2302278
2021-08-10,MPHASIS,2618581
2021-08-11,MPHASIS,2372983
2021-08-12,MPHASIS,2685952
2021-08-13,MPHASIS,2216193
2021-08-16,MPHASIS,2058740
2021-08-17,MPHASIS,1722510
2021-08-18,MPHASIS,1915194
2021-08-19,MPHASIS,2411841
2021-08-20,MPHASIS,2334067
2021-08-23,MPHASIS,2276159
2021-08-24,MPHASIS,2177482
2021-08-25,MPHASIS,1975854
2021-08-26,MPHASIS,2717016
2021-08-27,MPHASIS,2278612
2021-08-30,MPHASIS,1693617
2021-08-31,MPHASIS,2181518
2021-09-01,MPHASIS,2842829
2021-09-02,MPHASIS,2490079
2021-09-03,MPHASIS,2643777
2021-09-06,MPHASIS,1662522
2021-09-07,MPHASIS,1624174
2021-09-08,MPHASIS,2323664
2021-09-09,MPHASIS,2347396
2021-09-10,MPHASIS,2412489
2021-09-13,MPHASIS,1942077
2021-09-14,MPHASIS,2417323
2021-09-15,MPHASIS,2825606
2021-09-16,MPHASIS,2074537
2021-09-17,MPHASIS,2433869
2021-09-20,MPHASIS,1768836
2021-09-21,MPHASIS,2666575
2021-09-22,MPHASIS,2477390
2021-09-23,MPHASIS,2871588
2021-09-24,MPHASIS,2917151
2021-09-27,MPHASIS,2357513
2021-09-28,MPHASIS,2609580
2021-09-29,MPHASIS,2578640
2021-09-30,MPHASIS,2093684
2021-10-01,MPHASIS,1802789
2021-10-04,MPHASIS,2708041
2021-10-05,MPHASIS,2677318
2021-10-06,MPHASIS,1704646
2021-10-07,MPHASIS,1817411
2021-10-08,MPHASIS,2383511
2021-10-11,MPHASIS,2502745
2021-10-12,MPHASIS,2788911
2021-10-13,MPHASIS,2226749
2021-10-14,MPHASIS,2771576
2021-10-15,MPHASIS,2528418
2021-10-18,MPHASIS,1925230
2021-10-19,MPHASIS,2515449
2021-10-20,MPHASIS,1592913
2021-10-21,MPHASIS,1809653
2021-10-22,MPHASIS,2088389
2021-10-25,MPHASIS,1726466
2021-10-26,MPHASIS,2315165
2021-10-27,MPHASIS,2907254
2021-10-28,MPHASIS,1999076
2021-10-29,MPHASIS,2288880
2021-11-01,MPHASIS,1837587
2021-11-02,MPHASIS,1788414
2021-11-03,MPHASIS,1941363
2021-11-04,MPHASIS,1679419
2021-11-05,MPHASIS,2226907
2021-11-08,MPHASIS,1696831
2021-11-09,MPHASIS,2022598
2021-11-10,MPHASIS,2207682
2021-11-11,MPHASIS,2716035
2021-11-12,MPHASIS,2881414
2021-11-15,MPHASIS,1815803
2021-11-16,MPHASIS,1774835
2021-11-17,MPHASIS,2705970
2021-11-18,MPHASIS,2565485
2021-11-19,MPHASIS,1676500
2021-11-22,MPHASIS,2809468
2021-11-23,MPHASIS,1864758
2021-11-24,MPHASIS,2645185
2021-11-25,MPHASIS,2853676
2021-11-26,MPHASIS,2866519
2021-11-29,MPHASIS,2261783
2021-11-30,MPHASIS,1950944
2021-12-01,MPHASIS,2365403
2021-12-02,MPHASIS,2389271
2021-12-03,MPHASIS,1600893
2021-12-06,MPHASIS,2860466
2021-12-07,MPHASIS,2759419
2021-12-08,MPHASIS,2674402
2021-12-09,MPHASIS,2522368
2021-12-10,MPHASIS,1680378
2021-12-13,MPHASIS,1676462
2021-12-14,MPHASIS,1840575
2021-12-15,MPHASIS,2343396
2021-12-16,MPHASIS,2606911
2021-12-17,MPHASIS,2679922
2021-12-20,MPHASIS,2087081
2021-12-21,MPHASIS,1723957
2021-12-22,MPHASIS,2050592
2021-12-23,MPHASIS,2762890
2021-12-24,MPHASIS,1625742
2021-12-27,MPHASIS,2103069
2021-12-28,MPHASIS,2093778
2021-12-29,MPHASIS,1997099
2021-12-30,MPHASIS,1806460
2021-12-31,MPHASIS,2110406
2022-01-03,MPHASIS,1589887
2022-01-04,MPHASIS,1765255
2022-01-05,MPHASIS,2204798
2022-01-06,MPHASIS,1951070
2022-01-07,MPHASIS,1801109
2022-01-10,MPHASIS,2795527
2022-01-11,MPHASIS,1628851
2022-01-12,MPHASIS,6366437
2022-01-13,MPHASIS,2471890
2022-01-14,MPHASIS,2388626
2022-01-17,MPHASIS,2750455
2022-01-18,MPHASIS,2072597
2022-01-19,MPHASIS,1799942
2022-01-20,MPHASIS,1723974
2022-01-21,MPHASIS,1892894
2022-01-24,MPHASIS,2245569
2022-01-25,MPHASIS,1861989
2022-01-26,MPHASIS,2101922
2022-01-27,MPHASIS,2264854
2022-01-28,MPHASIS,2657262
2022-01-31,MPHASIS,2611015
2022-02-01,MPHASIS,1900962
2022-02-02,MPHASIS,2459797
2022-02-03,MPHASIS,2724105
2022-02-04,MPHASIS,1522909
2022-02-07,MPHASIS,2426605
2022-02-08,MPHASIS,1955150
2022-02-09,MPHASIS,2657447
2022-02-10,MPHASIS,1832033
2022-02-11,MPHASIS,1486092
2022-02-14,MPHASIS,2416184
2022-02-15,MPHASIS,1836529
2022-02-16,MPHASIS,2616496
2022-02-17,MPHASIS,2084424
2022-02-18,MPHASIS,1521688
2022-02-21,MPHASIS,1769289
2022-02-22,MPHASIS,2477241
2022-02-23,MPHASIS,1483765
2022-02-24,MPHASIS,2512763
2022-02-25,MPHASIS,1782681
2022-02-28,MPHASIS,2435744
2022-03-01,MPHASIS,2579251
2022-03-02,MPHASIS,1940854
2022-03-03,MPHASIS,6546778
2022-03-04,MPHASIS,2335141
2022-03-07,MPHASIS,1906976
2022-03-08,MPHASIS,2157222
2022-03-09,MPHASIS,2511978
2022-03-10,MPHASIS,1967005
2022-03-11,MPHASIS,2577937
2022-03-14,MPHASIS,1755009
2022-03-15,MPHASIS,2522260
2022-03-16,MPHASIS,2675077
2022-03-17,MPHASIS,1950920
2022-03-18,MPHASIS,2325288
2022-03-21,MPHASIS,2210521
2022-03-22,MPHASIS,1989311
2022-03-23,MPHASIS,2634170
2022-03-24,MPHASIS,1813139
2022-03-25,MPHASIS,1859562
2022-03-28,MPHASIS,2427977
2022-03-29,MPHASIS,1685382
2022-03-30,MPHASIS,2328220
2022-03-31,MPHASIS,2424523
2022-04-01,MPHASIS,1484601
2022-04-04,MPHASIS,2601949
2022-04-05,MPHASIS,2218719
2022-04-06,MPHASIS,2185412
2022-04-07,MPHASIS,1769932
2022-04-08,MPHASIS,1893130
2022-04-11,MPHASIS,2492183
2022-04-12,MPHASIS,1850401
2022-04-13,MPHASIS,1834079
2022-04-14,MPHASIS,2273477
2022-04-15,MPHASIS,2082803
2022-04-18,MPHASIS,2234612
2022-04-19,MPHASIS,2024964
2022-04-20,MPHASIS,1835127
2022-04-21,MPHASIS,2439155
2022-04-22,MPHASIS,2185996
2022-04-25,MPHASIS,2544426
2022-04-26,MPHASIS,1729067
2022-04-27,MPHASIS,1693346
2022-04-28,MPHASIS,1666940
2022-04-29,MPHASIS,1897515
2022-05-02,MPHASIS,2274275
2022-05-03,MPHASIS,1442411
2022-05-04,MPHASIS,1837246
2022-05-05,MPHASIS,1935166
2022-05-06,MPHASIS,2533618
2022-05-09,MPHASIS,2228367
2022-05-10,MPHASIS,1613687
2022-05-11,MPHASIS,1819257
2022-05-12,MPHASIS,1908009
2022-05-13,MPHASIS,1445529
2022-05-16,MPHASIS,1847416
2022-05-17,MPHASIS,1900540
2022-05-18,MPHASIS,2174592
2022-05-19,MPHASIS,1420347
2022-05-20,MPHASIS,2153745
2022-05-23,MPHASIS,2204644
2022-05-24,MPHASIS,1934679
2022-05-25,MPHASIS,2312580
2022-05-26,MPHASIS,1973815
2022-05-27,MPHASIS,2473962
2022-05-30,MPHASIS,2195613
2022-05-31,MPHASIS,1810762
2022-06-01,MPHASIS,2290378
2022-06-02,MPHASIS,2198236
2022-06-03,MPHASIS,1939581
2022-06-06,MPHASIS,2312793
2022-06-07,MPHASIS,2059778
2022-06-08,MPHASIS,1745379
2022-06-09,MPHASIS,1829525
2022-06-10,MPHASIS,1637496
2022-06-13,MPHASIS,1503569
2022-06-14,MPHASIS,2407738
2022-06-15,MPHASIS,2175415
2022-06-16,MPHASIS,2441624
2022-06-17,MPHASIS,1779248
2022-06-20,MPHASIS,1680200
2022-06-21,MPHASIS,1875761
2022-06-22,MPHASIS,2131759
2022-06-23,MPHASIS,1382540
2022-06-24,MPHASIS,1699757
2022-06-27,MPHASIS,2135327
2022-06-28,MPHASIS,1445224
2022-06-29,MPHASIS,2308695
2022-06-30,MPHASIS,2305789
2022-07-01,MPHASIS,1938937
2022-07-04,MPHASIS,2457860
2022-07-05,MPHASIS,2122055
2022-07-06,MPHASIS,2148986
2022-07-07,MPHASIS,1369735
2022-07-08,MPHASIS,2148625
2022-07-11,MPHASIS,2425748
2022-07-12,MPHASIS,1354008
2022-07-13,MPHASIS,2173859
2022-07-14,MPHASIS,1858460
2022-07-15,MPHASIS,1641247
2022-07-18,MPHASIS,1971295
2022-07-19,MPHASIS,1748675
2022-07-20,MPHASIS,2282601
2022-07-21,MPHASIS,1637287
2022-07-22,MPHASIS,1418728
2022-07-25,MPHASIS,1946235
2022-07-26,MPHASIS,1463093
2022-07-27,MPHASIS,1331089
2022-07-28,MPHASIS,2273243
2022-07-29,MPHASIS,1490937
2022-08-01,MPHASIS,1887216
2022-08-02,MPHASIS,1603817
2022-08-03,MPHASIS,1967719
2022-08-04,MPHASIS,2249663
2022-08-05,MPHASIS,2373404
2022-08-08,MPHASIS,2333514
2022-08-09,MPHASIS,1758656
2022-08-10,MPHASIS,2098915
2022-08-11,MPHASIS,1344687
2022-08-12,MPHASIS,2171456
2022-08-15,MPHASIS,1766923
2022-08-16,MPHASIS,2331286
2022-08-17,MPHASIS,1994906
2022-08-18,MPHASIS,2265504
2022-08-19,MPHASIS,1406890
2022-08-22,MPHASIS,1493840
2022-08-23,MPHASIS,1358398
2022-08-24,MPHASIS,1361238
2022-08-25,MPHASIS,1719865
2022-08-26,MPHASIS,1328176
2022-08-29,MPHASIS,2120199
2022-08-30,MPHASIS,1400100
2022-08-31,MPHASIS,2151311
2022-09-01,MPHASIS,1309066
2022-09-02,MPHASIS,1278726
2022-09-05,MPHASIS,2023312
2022-09-06,MPHASIS,2176111
2022-09-07,MPHASIS,1746298
2022-09-08,MPHASIS,1283715
2022-09-09,MPHASIS,2199878
2022-09-12,MPHASIS,1552814
2022-09-13,MPHASIS,2034625
2022-09-14,MPHASIS,1484519
2022-09-15,MPHASIS,1554308
2022-09-16,MPHASIS,1884133
2022-09-19,MPHASIS,2209962
2022-09-20,MPHASIS,2212933
2022-09-21,MPHASIS,1640123
2022-09-22,MPHASIS,2220056
2022-09-23,MPHASIS,1682569
2022-09-26,MPHASIS,2114179
2022-09-27,MPHASIS,1987451
2022-09-28,MPHASIS,1836764
2022-09-29,MPHASIS,1781543
2022-09-30,MPHASIS,1700385
2022-10-03,MPHASIS,1479712
2022-10-04,MPHASIS,1985871
2022-10-05,MPHASIS,1758197
2022-10-06,MPHASIS,1729337
2022-10-07,MPHASIS,2059700
2022-10-10,MPHASIS,1745061
2022-10-11,MPHASIS,1756792
2022-10-12,MPHASIS,1260508
2022-10-13,MPHASIS,1826326
2022-10-14,MPHASIS,1471817
2022-10-17,MPHASIS,1602471
2022-10-18,MPHASIS,1260850
2022-10-19,MPHASIS,2191482
2022-10-20,MPHASIS,2064097
2022-10-21,MPHASIS,2177502
2022-10-24,MPHASIS,1950983
2022-10-25,MPHASIS,1491507
2022-10-26,MPHASIS,1638551
2022-10-27,MPHASIS,7121260
2022-10-28,MPHASIS,1327613
2022-10-31,MPHASIS,2121598
2022-11-01,MPHASIS,1298464
2022-11-02,MPHASIS,1423639
2022-11-03,MPHASIS,1275334
2022-11-04,MPHASIS,1543601
2022-11-07,MPHASIS,1973255
2022-11-08,MPHASIS,1617219
2022-11-09,MPHASIS,1670420
2022-11-10,MPHASIS,1349912
2022-11-11,MPHASIS,1629473
2022-11-14,MPHASIS,1819144
2022-11-15,MPHASIS,1363720
2022-11-16,MPHASIS,1358806
2022-11-17,MPHASIS,1723241
2022-11-18,MPHASIS,1433883
2022-11-21,MPHASIS,2232812
2022-11-22,MPHASIS,1540127
2022-11-23,MPHASIS,2115139
2022-11-24,MPHASIS,1549508
2022-11-25,MPHASIS,1736623
2022-11-28,MPHASIS,1288523
2022-11-29,MPHASIS,1324006
2022-11-30,MPHASIS,1933575
2022-12-01,MPHASIS,2080295
2022-12-02,MPHASIS,1658551
2022-12-05,MPHASIS,2202748
2022-12-06,MPHASIS,1953532
2022-12-07,MPHASIS,2051066
2022-12-08,MPHASIS,1661572
2022-12-09,MPHASIS,2567251
2022-12-12,MPHASIS,1907447
2022-12-13,MPHASIS,1896327
2022-12-14,MPHASIS,1837659
2022-12-15,MPHASIS,1796784
2022-12-16,MPHASIS,1723476
2022-12-19,MPHASIS,1802709
2022-12-20,MPHASIS,2209779
2022-12-21,MPHASIS,1605782
2022-12-22,MPHASIS,1986567
2022-12-23,MPHASIS,2139815
2022-12-26,MPHASIS,1406791
2022-12-27,MPHASIS,2174986
2022-12-28,MPHASIS,1954725
2022-12-29,MPHASIS,2205251
2022-12-30,MPHASIS,1937847
2023-01-02,MPHASIS,1630889
2023-01-03,MPHASIS,1630602
2023-01-04,MPHASIS,1540049
2023-01-05,MPHASIS,2117145
2023-01-06,MPHASIS,1668297
2023-01-09,MPHASIS,1810202
2023-01-10,MPHASIS,2023949
2023-01-11,MPHASIS,1322135
2023-01-12,MPHASIS,1194715
2023-01-13,MPHASIS,2195529
2023-01-16,MPHASIS,1234485
2023-01-17,MPHASIS,1408028
2023-01-18,MPHASIS,1531656
2023-01-19,MPHASIS,2088198
2023-01-20,MPHASIS,1763276
2023-01-23,MPHASIS,1719348
2023-01-24,MPHASIS,1543503
2023-01-25,MPHASIS,1837292
2023-01-26,MPHASIS,1880737
2023-01-27,MPHASIS,1648891
2023-01-30,MPHASIS,2054796
2023-01-31,MPHASIS,1977845
2023-02-01,MPHASIS,1355506
2023-02-02,MPHASIS,1579662
2023-02-03,MPHASIS,1550595
2023-02-06,MPHASIS,1891388
2023-02-07,MPHASIS,1363200
2023-02-08,MPHASIS,1421354
2023-02-09,MPHASIS,1745524
2023-02-10,MPHASIS,1285819
2023-02-13,MPHASIS,1877135
2023-02-14,MPHASIS,1547542
2023-02-15,MPHASIS,2150441
2023-02-16,MPHASIS,1263430
2023-02-17,MPHASIS,1637035
2023-02-20,MPHASIS,1875008
2023-02-21,MPHASIS,1488112
2023-02-22,MPHASIS,1956875
2023-02-23,MPHASIS,1570069
2023-02-24,MPHASIS,1182640
2023-02-27,MPHASIS,1879958
2023-02-28,MPHASIS,1442490
2023-03-01,MPHASIS,2066764
2023-03-02,MPHASIS,1307318
2023-03-03,MPHASIS,2022432
2023-03-06,MPHASIS,2020557
2023-03-07,MPHASIS,1738213
2023-03-08,MPHASIS,1818648
2023-03-09,MPHASIS,1388417
2023-03-10,MPHASIS,1255054
2023-03-13,MPHASIS,1844413
2023-03-14,MPHASIS,1980115
2023-03-15,MPHASIS,2024323
2023-03-16,MPHASIS,1782472
2023-03-17,MPHASIS,1302188
2023-03-20,MPHASIS,2148738
2023-03-21,MPHASIS,1644869
2023-03-22,MPHASIS,1725749
2023-03-23,MPHASIS,1827347
2023-03-24,MPHASIS,1944355
2023-03-27,MPHASIS,1850573
2023-03-28,MPHASIS,4962848
2023-03-29,MPHASIS,1518191
2023-03-30,MPHASIS,1613284
2023-03-31,MPHASIS,1593709
2023-04-03,MPHASIS,1376526
2023-04-04,MPHASIS,1483906
