date,company,sentiment_score
2021-10-18,TECHM,0.281
2021-10-19,TECHM,0.393
2021-10-20,TECHM,0.531
2021-10-21,TECHM,0.405
2021-10-22,TECHM,0.391
2021-10-25,TECHM,0.399
2021-10-26,TECHM,0.256
2021-10-27,TECHM,0.422
2021-10-28,TECHM,0.535
2021-10-29,TECHM,0.294
2021-11-01,TECHM,0.534
2021-11-02,TECHM,0.512
2021-11-03,TECHM,0.311
2021-11-04,TECHM,0.466
2021-11-05,TECHM,0.346
2021-11-08,TECHM,0.17
2021-11-09,TECHM,0.536
2021-11-10,TECHM,0.517
2021-11-11,TECHM,0.345
2021-11-12,TECHM,0.509
2021-11-15,TECHM,0.28
2021-11-16,TECHM,0.401
2021-11-17,TECHM,0.261
2021-11-18,TECHM,0.261
2021-11-19,TECHM,0.658
2021-11-22,TECHM,0.426
2021-11-23,TECHM,0.453
2021-11-24,TECHM,0.39
2021-11-25,TECHM,0.267
2021-11-26,TECHM,0.452
2021-11-29,TECHM,0.375
2021-11-30,TECHM,0.283
2021-12-01,TECHM,0.824
2021-12-02,TECHM,0.549
2021-12-03,TECHM,0.396
2021-12-06,TECHM,0.498
2021-12-07,TECHM,0.364
2021-12-08,TECHM,0.363
2021-12-09,TECHM,0.462
2021-12-10,TECHM,0.543
2021-12-13,TECHM,0.455
2021-12-14,TECHM,0.317
2021-12-15,TECHM,0.463
2021-12-16,TECHM,0.269
2021-12-17,TECHM,0.352
2021-12-20,TECHM,0.499
2021-12-21,TECHM,0.308
2021-12-22,TECHM,0.436
2021-12-23,TECHM,0.385
2021-12-24,TECHM,0.427
2021-12-27,TECHM,0.487
2021-12-28,TECHM,0.43
2021-12-29,TECHM,0.265
2021-12-30,TECHM,0.401
2021-12-31,TECHM,0.323
2022-01-03,TECHM,0.35
2022-01-04,TECHM,0.277
2022-01-05,TECHM,0.314
2022-01-06,TECHM,0.599
2022-01-07,TECHM,0.314
2022-01-10,TECHM,0.287
2022-01-11,TECHM,0.503
2022-01-12,TECHM,0.531
2022-01-13,TECHM,0.565
2022-01-14,TECHM,0.384
2022-01-17,TECHM,0.408
2022-01-18,TECHM,0.441
2022-01-19,TECHM,0.343
2022-01-20,TECHM,0.461
2022-01-21,TECHM,0.092
2022-01-24,TECHM,0.437
2022-01-25,TECHM,0.278
2022-01-26,TECHM,0.339
2022-01-27,TECHM,0.327
2022-01-28,TECHM,0.464
2022-01-31,TECHM,0.486
2022-02-01,TECHM,0.371
2022-02-02,TECHM,0.336
2022-02-03,TECHM,0.349
2022-02-04,TECHM,0.369
2022-02-07,TECHM,0.487
2022-02-08,TECHM,0.32
2022-02-09,TECHM,0.468
2022-02-10,TECHM,0.434
2022-02-11,TECHM,0.305
2022-02-14,TECHM,0.479
2022-02-15,TECHM,0.525
2022-02-16,TECHM,0.313
2022-02-17,TECHM,0.4
2022-02-18,TECHM,0.311
2022-02-21,TECHM,0.301
2022-02-22,TECHM,0.493
2022-02-23,TECHM,0.389
2022-02-24,TECHM,0.552
2022-02-25,TECHM,0.352
2022-02-28,TECHM,0.557
2022-03-01,TECHM,0.383
2022-03-02,TECHM,0.538
2022-03-03,TECHM,0.458
2022-03-04,TECHM,0.411
2022-03-07,TECHM,0.406
2022-03-08,TECHM,0.385
2022-03-09,TECHM,0.335
2022-03-10,TECHM,0.427
2022-03-11,TECHM,0.44
2022-03-14,TECHM,0.307
2022-03-15,TECHM,0.427
2022-03-16,TECHM,0.548
2022-03-17,TECHM,0.555
2022-03-18,TECHM,0.392
2022-03-21,TECHM,0.541
2022-03-22,TECHM,0.424
2022-03-23,TECHM,0.388
2022-03-24,TECHM,0.477
2022-03-25,TECHM,0.285
2022-03-28,TECHM,0.539
2022-03-29,TECHM,0.564
2022-03-30,TECHM,0.373
2022-03-31,TECHM,0.457
2022-04-01,TECHM,0.34
2022-04-04,TECHM,0.335
2022-04-05,TECHM,0.497
2022-04-06,TECHM,0.549
2022-04-07,TECHM,0.342
2022-04-08,TECHM,0.284
2022-04-11,TECHM,0.419
2022-04-12,TECHM,0.35
2022-04-13,TECHM,0.308
2022-04-14,TECHM,0.43
2022-04-15,TECHM,0.366
2022-04-18,TECHM,0.542
2022-04-19,TECHM,0.364
2022-04-20,TECHM,0.383
2022-04-21,TECHM,0.449
2022-04-22,TECHM,0.37
2022-04-25,TECHM,0.493
2022-04-26,TECHM,0.333
2022-04-27,TECHM,0.413
2022-04-28,TECHM,0.324
2022-04-29,TECHM,0.435
2022-05-02,TECHM,0.464
2022-05-03,TECHM,0.416
2022-05-04,TECHM,0.354
2022-05-05,TECHM,0.39
2022-05-06,TECHM,0.356
2022-05-09,TECHM,0.556
2022-05-10,TECHM,0.299
2022-05-11,TECHM,0.561
2022-05-12,TECHM,0.423
2022-05-13,TECHM,0.33
2022-05-16,TECHM,0.397
2022-05-17,TECHM,0.359
2022-05-18,TECHM,0.561
2022-05-19,TECHM,0.57
2022-05-20,TECHM,0.338
2022-05-23,TECHM,0.451
2022-05-24,TECHM,0.571
2022-05-25,TECHM,0.57
2022-05-26,TECHM,0.345
2022-05-27,TECHM,0.351
2022-05-30,TECHM,0.476
2022-05-31,TECHM,0.314
2022-06-01,TECHM,0.563
2022-06-02,TECHM,0.528
2022-06-03,TECHM,0.445
2022-06-06,TECHM,0.421
2022-06-07,TECHM,0.518
2022-06-08,TECHM,0.445
2022-06-09,TECHM,0.415
2022-06-10,TECHM,0.508
2022-06-13,TECHM,0.452
2022-06-14,TECHM,0.358
2022-06-15,TECHM,0.335
2022-06-16,TECHM,0.34
2022-06-17,TECHM,0.352
2022-06-20,TECHM,0.337
2022-06-21,TECHM,0.482
2022-06-22,TECHM,0.509
2022-06-23,TECHM,0.327
2022-06-24,TECHM,0.404
2022-06-27,TECHM,0.35
2022-06-28,TECHM,0.579
2022-06-29,TECHM,0.363
2022-06-30,TECHM,0.463
2022-07-01,TECHM,0.581
2022-07-04,TECHM,0.368
2022-07-05,TECHM,0.504
2022-07-06,TECHM,0.437
2022-07-07,TECHM,0.352
2022-07-08,TECHM,0.392
2022-07-11,TECHM,0.436
2022-07-12,TECHM,0.5
2022-07-13,TECHM,0.381
2022-07-14,TECHM,0.435
2022-07-15,TECHM,0.299
2022-07-18,TECHM,0.509
2022-07-19,TECHM,0.658
2022-07-20,TECHM,0.527
2022-07-21,TECHM,0.58
2022-07-22,TECHM,0.435
2022-07-25,TECHM,0.579
2022-07-26,TECHM,0.46
2022-07-27,TECHM,0.496
2022-07-28,TECHM,0.347
2022-07-29,TECHM,0.417
2022-08-01,TECHM,0.586
2022-08-02,TECHM,0.476
2022-08-03,TECHM,0.582
2022-08-04,TECHM,0.343
2022-08-05,TECHM,0.395
2022-08-08,TECHM,0.487
2022-08-09,TECHM,0.551
2022-08-10,TECHM,0.374
2022-08-11,TECHM,0.577
2022-08-12,TECHM,0.294
2022-08-15,TECHM,0.572
2022-08-16,TECHM,0.357
2022-08-17,TECHM,0.415
2022-08-18,TECHM,0.318
2022-08-19,TECHM,0.499
2022-08-22,TECHM,0.48
2022-08-23,TECHM,0.357
2022-08-24,TECHM,0.313
2022-08-25,TECHM,0.531
2022-08-26,TECHM,0.387
2022-08-29,TECHM,0.574
2022-08-30,TECHM,0.553
2022-08-31,TECHM,0.549
2022-09-01,TECHM,0.448
2022-09-02,TECHM,0.504
2022-09-05,TECHM,0.452
2022-09-06,TECHM,0.347
2022-09-07,TECHM,0.334
2022-09-08,TECHM,0.364
2022-09-09,TECHM,0.352
2022-09-12,TECHM,0.23
2022-09-13,TECHM,0.288
2022-09-14,TECHM,0.373
2022-09-15,TECHM,0.519
2022-09-16,TECHM,0.518
2022-09-19,TECHM,0.324
2022-09-20,TECHM,0.415
2022-09-21,TECHM,0.487
2022-09-22,TECHM,1.0
2022-09-23,TECHM,0.475
2022-09-26,TECHM,0.504
2022-09-27,TECHM,0.582
2022-09-28,TECHM,0.459
2022-09-29,TECHM,0.358
2022-09-30,TECHM,0.529
2022-10-03,TECHM,0.389
2022-10-04,TECHM,0.562
2022-10-05,TECHM,0.496
2022-10-06,TECHM,0.441
2022-10-07,TECHM,0.455
2022-10-10,TECHM,0.522
2022-10-11,TECHM,0.453
2022-10-12,TECHM,0.293
2022-10-13,TECHM,0.312
2022-10-14,TECHM,0.489
2022-10-17,TECHM,0.451
2022-10-18,TECHM,0.509
2022-10-19,TECHM,0.523
2022-10-20,TECHM,0.294
2022-10-21,TECHM,0.543
2022-10-24,TECHM,0.389
2022-10-25,TECHM,0.142
2022-10-26,TECHM,0.365
2022-10-27,TECHM,0.515
2022-10-28,TECHM,0.448
2022-10-31,TECHM,0.458
2022-11-01,TECHM,0.523
2022-11-02,TECHM,0.516
2022-11-03,TECHM,0.422
2022-11-04,TECHM,0.444
2022-11-07,TECHM,0.548
2022-11-08,TECHM,0.346
2022-11-09,TECHM,0.575
2022-11-10,TECHM,0.533
2022-11-11,TECHM,0.359
2022-11-14,TECHM,0.448
2022-11-15,TECHM,0.419
2022-11-16,TECHM,0.417
2022-11-17,TECHM,0.463
2022-11-18,TECHM,0.442
2022-11-21,TECHM,0.317
2022-11-22,TECHM,0.565
2022-11-23,TECHM,0.389
2022-11-24,TECHM,0.52
2022-11-25,TECHM,0.447
2022-11-28,TECHM,0.441
2022-11-29,TECHM,0.522
2022-11-30,TECHM,0.314
2022-12-01,TECHM,0.386
2022-12-02,TECHM,0.459
2022-12-05,TECHM,0.498
2022-12-06,TECHM,0.468
2022-12-07,TECHM,0.313
2022-12-08,TECHM,0.493
2022-12-09,TECHM,0.303
2022-12-12,TECHM,0.502
2022-12-13,TECHM,0.467
2022-12-14,TECHM,0.359
2022-12-15,TECHM,0.474
2022-12-16,TECHM,0.429
2022-12-19,TECHM,0.424
2022-12-20,TECHM,0.458
2022-12-21,TECHM,0.279
2022-12-22,TECHM,0.315
2022-12-23,TECHM,0.546
2022-12-26,TECHM,0.376
2022-12-27,TECHM,0.274
2022-12-28,TECHM,0.328
2022-12-29,TECHM,0.527
2022-12-30,TECHM,0.361
2023-01-02,TECHM,0.527
2023-01-03,TECHM,0.559
2023-01-04,TECHM,0.559
2023-01-05,TECHM,0.276
2023-01-06,TECHM,0.481
2023-01-09,TECHM,0.371
2023-01-10,TECHM,0.492
2023-01-11,TECHM,0.325
2023-01-12,TECHM,0.536
2023-01-13,TECHM,0.266
2023-01-16,TECHM,0.353
2023-01-17,TECHM,0.47
2023-01-18,TECHM,0.441
2023-01-19,TECHM,0.314
2023-01-20,TECHM,0.536
2023-01-23,TECHM,0.398
2023-01-24,TECHM,0.277
2023-01-25,TECHM,0.399
2023-01-26,TECHM,0.541
2023-01-27,TECHM,0.558
2023-01-30,TECHM,0.316
2023-01-31,TECHM,0.515
2023-02-01,TECHM,0.529
2023-02-02,TECHM,0.508
2023-02-03,TECHM,0.557
2023-02-06,TECHM,0.401
2023-02-07,TECHM,0.468
2023-02-08,TECHM,0.366
2023-02-09,TECHM,0.549
2023-02-10,TECHM,0.28
2023-02-13,TECHM,0.472
2023-02-14,TECHM,0.52
2023-02-15,TECHM,0.411
2023-02-16,TECHM,0.343
2023-02-17,TECHM,0.454
2023-02-20,TECHM,0.489
2023-02-21,TECHM,0.295
2023-02-22,TECHM,0.387
2023-02-23,TECHM,0.329
2023-02-24,TECHM,0.507
2023-02-27,TECHM,0.258
2023-02-28,TECHM,0.477
2023-03-01,TECHM,0.383
2023-03-02,TECHM,0.496
2023-03-03,TECHM,0.32
2023-03-06,TECHM,0.473
2023-03-07,TECHM,0.479
2023-03-08,TECHM,0.348
2023-03-09,TECHM,0.324
2023-03-10,TECHM,0.307
2023-03-13,TECHM,0.296
2023-03-14,TECHM,0.448
2023-03-15,TECHM,0.489
2023-03-16,TECHM,0.281
2023-03-17,TECHM,0.482
2023-03-20,TECHM,0.341
2023-03-21,TECHM,0.264
2023-03-22,TECHM,0.38
2023-03-23,TECHM,0.401
2023-03-24,TECHM,0.525
2023-03-27,TECHM,0.339
2023-03-28,TECHM,0.363
2023-03-29,TECHM,0.305
2023-03-30,TECHM,0.523
2023-03-31,TECHM,0.477
2023-04-03,TECHM,0.535
2023-04-04,TECHM,0.327
2023-04-05,TECHM,0.258
2023-04-06,TECHM,0.498
2023-04-07,TECHM,0.385
2023-04-10,TECHM,0.449
2023-04-11,TECHM,0.353
2023-04-12,TECHM,0.369
2023-04-13,TECHM,0.372
2023-04-14,TECHM,0.532
2023-04-17,TECHM,0.308
2023-04-18,TECHM,0.313
2023-04-19,TECHM,0.365
2023-04-20,TECHM,0.473
2023-04-21,TECHM,0.492
2023-04-24,TECHM,0.46
2023-04-25,TECHM,0.505
2023-04-26,TECHM,0.498
2023-04-27,TECHM,0.332
2023-04-28,TECHM,0.536
2023-05-01,TECHM,0.518
2023-05-02,TECHM,0.513
2023-05-03,TECHM,0.462
2023-05-04,TECHM,0.364
2023-05-05,TECHM,0.487
2023-05-08,TECHM,0.386
2023-05-09,TECHM,0.345
2023-05-10,TECHM,0.273
2023-05-11,TECHM,0.329
2023-05-12,TECHM,0.508
2023-05-15,TECHM,0.281
2023-05-16,TECHM,0.457
2023-05-17,TECHM,0.498
2023-05-18,TECHM,0.354
2023-05-19,TECHM,0.385
2023-05-22,TECHM,0.489
2023-05-23,TECHM,0.268
2023-05-24,TECHM,0.269
2023-05-25,TECHM,0.401
2023-05-26,TECHM,0.377
2023-05-29,TECHM,0.71
2023-05-30,TECHM,0.426
2023-05-31,TECHM,0.429
2023-06-01,TECHM,0.338
2023-06-02,TECHM,0.335
2023-06-05,TECHM,0.456
2023-06-06,TECHM,0.436
2023-06-07,TECHM,0.389
2023-06-08,TECHM,0.332
2023-06-09,TECHM,0.308
2023-06-12,TECHM,0.468
2023-06-13,TECHM,0.423
2023-06-14,TECHM,0.028
2023-06-15,TECHM,0.418
2023-06-16,TECHM,0.284
2023-06-19,TECHM,0.405
2023-06-20,TECHM,0.378
2023-06-21,TECHM,0.373
2023-06-22,TECHM,0.246
2023-06-23,TECHM,0.438
2023-06-26,TECHM,0.413
2023-06-27,TECHM,0.318
2023-06-28,TECHM,0.322
2023-06-29,TECHM,0.346
2023-06-30,TECHM,0.245
2023-07-03,TECHM,0.409
2023-07-04,TECHM,0.336
2023-07-05,TECHM,0.415
2023-07-06,TECHM,0.371
2023-07-07,TECHM,0.393
2023-07-10,TECHM,0.454
2023-07-11,TECHM,0.237
2023-07-12,TECHM,0.46
2023-07-13,TECHM,0.41
2023-07-14,TECHM,0.36
2023-07-17,TECHM,0.411
2023-07-18,TECHM,0.273
2023-07-19,TECHM,0.32
2023-07-20,TECHM,0.248
2023-07-21,TECHM,0.387
2023-07-24,TECHM,0.467
2023-07-25,TECHM,0.235
2023-07-26,TECHM,0.475
2023-07-27,TECHM,0.593
2023-07-28,TECHM,0.318
2023-07-31,TECHM,0.263
2023-08-01,TECHM,0.244
2023-08-02,TECHM,0.426
2023-08-03,TECHM,0.375
2023-08-04,TECHM,0.898
2023-08-07,TECHM,0.409
2023-08-08,TECHM,0.344
2023-08-09,TECHM,0.225
2023-08-10,TECHM,0.215
2023-08-11,TECHM,0.374
2023-08-14,TECHM,0.467
2023-08-15,TECHM,0.277
2023-08-16,TECHM,0.291
2023-08-17,TECHM,0.351
2023-08-18,TECHM,0.216
2023-08-21,TECHM,0.246
2023-08-22,TECHM,0.202
2023-08-23,TECHM,0.253
2023-08-24,TECHM,0.378
2023-08-25,TECHM,0.44
2023-08-28,TECHM,0.339
2023-08-29,TECHM,0.429
2023-08-30,TECHM,0.235
2023-08-31,TECHM,0.392
2023-09-01,TECHM,0.209
2023-09-04,TECHM,0.394
2023-09-05,TECHM,0.274
2023-09-06,TECHM,0.373
2023-09-07,TECHM,0.481
2023-09-08,TECHM,0.35
2023-09-11,TECHM,0.327
2023-09-12,TECHM,0.189
2023-09-13,TECHM,0.206
2023-09-14,TECHM,0.23
2023-09-15,TECHM,0.31
2023-09-18,TECHM,0.318
2023-09-19,TECHM,0.359
2023-09-20,TECHM,0.246
2023-09-21,TECHM,0.303
2023-09-22,TECHM,0.446
2023-09-25,TECHM,0.387
2023-09-26,TECHM,0.214
2023-09-27,TECHM,0.281
2023-09-28,TECHM,0.347
2023-09-29,TECHM,0.28
2023-10-02,TECHM,0.418
2023-10-03,TECHM,0.416
2023-10-04,TECHM,0.285
2023-10-05,TECHM,0.304
2023-10-06,TECHM,0.288
2023-10-09,TECHM,0.265
2023-10-10,TECHM,0.32
2023-10-11,TECHM,0.358
2023-10-12,TECHM,0.266
2023-10-13,TECHM,0.381
2023-10-16,TECHM,0.463
2023-10-17,TECHM,0.305
2023-10-18,TECHM,0.284
2023-10-19,TECHM,0.374
2023-10-20,TECHM,0.427
2023-10-23,TECHM,0.446
2023-10-24,TECHM,0.237
2023-10-25,TECHM,0.297
2023-10-26,TECHM,0.26
2023-10-27,TECHM,0.339
2023-10-30,TECHM,0.208
2023-10-31,TECHM,0.202
2023-11-01,TECHM,0.232
2023-11-02,TECHM,0.23
2023-11-03,TECHM,0.45
2023-11-06,TECHM,0.294
2023-11-07,TECHM,0.323
2023-11-08,TECHM,0.433
2023-11-09,TECHM,0.438
2023-11-10,TECHM,0.421
2023-11-13,TECHM,0.325
2023-11-14,TECHM,0.184
2023-11-15,TECHM,0.271
2023-11-16,TECHM,0.191
2023-11-17,TECHM,0.457
2023-11-20,TECHM,0.187
2023-11-21,TECHM,0.314
2023-11-22,TECHM,0.446
2023-11-23,TECHM,0.309
2023-11-24,TECHM,0.188
2023-11-27,TECHM,0.444
2023-11-28,TECHM,0.19
2023-11-29,TECHM,0.408
2023-11-30,TECHM,0.184
2023-12-01,TECHM,0.408
2023-12-04,TECHM,0.296
2023-12-05,TECHM,0.188
2023-12-06,TECHM,0.382
2023-12-07,TECHM,0.326
2023-12-08,TECHM,0.28
2023-12-11,TECHM,0.285
2023-12-12,TECHM,0.388
2023-12-13,TECHM,0.155
2023-12-14,TECHM,0.407
2023-12-15,TECHM,0.386
2023-12-18,TECHM,0.303
2023-12-19,TECHM,0.195
2023-12-20,TECHM,0.387
2023-12-21,TECHM,0.246
2023-12-22,TECHM,0.212
2023-12-25,TECHM,0.329
2023-12-26,TECHM,0.293
2023-12-27,TECHM,0.144
2023-12-28,TECHM,0.246
2023-12-29,TECHM,0.15
2024-01-01,TECHM,0.175
2024-01-02,TECHM,0.369
2024-01-03,TECHM,0.408
2024-01-04,TECHM,0.275
2024-01-05,TECHM,0.161
2024-01-08,TECHM,0.31
2024-01-09,TECHM,0.32
2024-01-10,TECHM,0.341
2024-01-11,TECHM,0.405
2024-01-12,TECHM,0.337
2024-01-15,TECHM,0.692
2024-01-16,TECHM,0.19
2024-01-17,TECHM,0.416
2024-01-18,TECHM,0.229
2024-01-19,TECHM,0.257
2024-01-22,TECHM,0.397
2024-01-23,TECHM,0.358
2024-01-24,TECHM,0.167
2024-01-25,TECHM,0.204
2024-01-26,TECHM,0.311
2024-01-29,TECHM,0.318
2024-01-30,TECHM,0.255
2024-01-31,TECHM,0.211
2024-02-01,TECHM,0.149
2024-02-02,TECHM,0.155
2024-02-05,TECHM,0.186
2024-02-06,TECHM,0.781
2024-02-07,TECHM,0.163
2024-02-08,TECHM,0.415
2024-02-09,TECHM,0.246
2024-02-12,TECHM,0.282
2024-02-13,TECHM,0.247
2024-02-14,TECHM,0.148
2024-02-15,TECHM,0.184
2024-02-16,TECHM,0.182
2024-02-19,TECHM,0.341
2024-02-20,TECHM,0.189
2024-02-21,TECHM,0.191
2024-02-22,TECHM,0.17
2024-02-23,TECHM,0.235
2024-02-26,TECHM,0.164
2024-02-27,TECHM,0.13
2024-02-28,TECHM,0.362
2024-02-29,TECHM,0.184
2024-03-01,TECHM,0.357
2024-03-04,TECHM,0.268
2024-03-05,TECHM,0.4
2024-03-06,TECHM,0.285
2024-03-07,TECHM,0.339
2024-03-08,TECHM,0.113
2024-03-11,TECHM,0.39
2024-03-12,TECHM,0.365
2024-03-13,TECHM,0.182
2024-03-14,TECHM,0.274
2024-03-15,TECHM,0.378
2024-03-18,TECHM,0.186
2024-03-19,TECHM,0.211
2024-03-20,TECHM,0.329
2024-03-21,TECHM,0.167
2024-03-22,TECHM,0.363
2024-03-25,TECHM,0.247
2024-03-26,TECHM,0.279
2024-03-27,TECHM,0.178
2024-03-28,TECHM,0.342
2024-03-29,TECHM,0.338
2024-04-01,TECHM,0.257
2024-04-02,TECHM,0.538
2024-04-03,TECHM,0.245
2024-04-04,TECHM,0.167
2024-04-05,TECHM,0.113
2024-04-08,TECHM,0.243
2024-04-09,TECHM,0.301
2024-04-10,TECHM,0.292
2024-04-11,TECHM,0.256
2024-04-12,TECHM,0.25
2024-04-15,TECHM,0.302
2024-04-16,TECHM,0.295
2024-04-17,TECHM,0.297
2024-04-18,TECHM,0.211
2024-04-19,TECHM,0.251
2024-04-22,TECHM,0.331
2024-04-23,TECHM,0.113
2024-04-24,TECHM,0.176
2024-04-25,TECHM,0.382
2024-04-26,TECHM,0.866
2024-04-29,TECHM,0.153
2024-04-30,TECHM,0.153
2024-05-01,TECHM,0.3
2024-05-02,TECHM,0.14
2024-05-03,TECHM,0.253
2024-05-06,TECHM,0.113
2024-05-07,TECHM,0.251
2024-05-08,TECHM,0.116
2024-05-09,TECHM,0.277
2024-05-10,TECHM,0.097
2024-05-13,TECHM,0.341
2024-05-14,TECHM,0.273
2024-05-15,TECHM,0.269
2024-05-16,TECHM,0.303
2024-05-17,TECHM,0.191
2024-05-20,TECHM,0.563
2024-05-21,TECHM,0.137
2024-05-22,TECHM,0.287
2024-05-23,TECHM,0.176
2024-05-24,TECHM,0.257
2024-05-27,TECHM,0.195
2024-05-28,TECHM,0.192
2024-05-29,TECHM,0.345
2024-05-30,TECHM,0.169
2024-05-31,TECHM,0.291
2024-06-03,TECHM,0.107
2024-06-04,TECHM,0.26
2024-06-05,TECHM,0.128
2024-06-06,TECHM,0.498
2024-06-07,TECHM,0.159
2024-06-10,TECHM,0.156
2024-06-11,TECHM,0.286
2024-06-12,TECHM,0.111
2024-06-13,TECHM,0.238
2024-06-14,TECHM,0.279
2024-06-17,TECHM,0.245
2024-06-18,TECHM,0.083
2024-06-19,TECHM,0.178
2024-06-20,TECHM,0.229
2024-06-21,TECHM,0.26
2024-06-24,TECHM,0.293
2024-06-25,TECHM,0.259
2024-06-26,TECHM,0.29
2024-06-27,TECHM,-0.023
2024-06-28,TECHM,0.336
2024-07-01,TECHM,0.243
2024-07-02,TECHM,0.077
2024-07-03,TECHM,-0.069
2024-07-04,TECHM,0.214
2024-07-05,TECHM,0.249
2024-07-08,TECHM,0.126
2024-07-09,TECHM,0.199
2024-07-10,TECHM,0.356
2024-07-11,TECHM,0.357
2024-07-12,TECHM,0.07
2024-07-15,TECHM,0.12
2024-07-16,TECHM,0.159
2024-07-17,TECHM,0.334
2024-07-18,TECHM,0.33
2024-07-19,TECHM,0.283
2024-07-22,TECHM,0.15
2024-07-23,TECHM,0.188
2024-07-24,TECHM,0.125
2024-07-25,TECHM,0.111
2024-07-26,TECHM,0.088
2024-07-29,TECHM,0.182
2024-07-30,TECHM,0.214
2024-07-31,TECHM,0.08
2024-08-01,TECHM,0.236
2024-08-02,TECHM,0.313
2024-08-05,TECHM,0.23
2024-08-06,TECHM,0.209
2024-08-07,TECHM,0.232
2024-08-08,TECHM,0.239
2024-08-09,TECHM,0.326
2024-08-12,TECHM,0.187
2024-08-13,TECHM,0.255
2024-08-14,TECHM,0.272
2024-08-15,TECHM,0.083
2024-08-16,TECHM,0.239
2024-08-19,TECHM,0.077
2024-08-20,TECHM,0.225
2024-08-21,TECHM,0.232
2024-08-22,TECHM,0.062
2024-08-23,TECHM,0.068
2024-08-26,TECHM,0.195
2024-08-27,TECHM,0.09
2024-08-28,TECHM,-0.049
2024-08-29,TECHM,0.269
2024-08-30,TECHM,0.244
2024-09-02,TECHM,0.306
2024-09-03,TECHM,0.092
2024-09-04,TECHM,-0.095
2024-09-05,TECHM,0.185
2024-09-06,TECHM,0.217
2024-09-09,TECHM,0.25
2024-09-10,TECHM,0.145
2024-09-11,TECHM,0.276
2024-09-12,TECHM,0.133
2024-09-13,TECHM,0.186
2024-09-16,TECHM,0.383
2024-09-17,TECHM,0.253
2024-09-18,TECHM,0.131
2024-09-19,TECHM,0.085
2024-09-20,TECHM,0.339
2024-09-23,TECHM,0.309
2024-09-24,TECHM,0.228
2024-09-25,TECHM,0.253
2024-09-26,TECHM,0.284
2024-09-27,TECHM,0.093
2024-09-30,TECHM,0.144
2024-10-01,TECHM,0.213
2024-10-02,TECHM,0.326
2024-10-03,TECHM,0.21
2024-10-04,TECHM,0.27
2024-10-07,TECHM,0.089
2024-10-08,TECHM,0.145
2024-10-09,TECHM,0.118
2024-10-10,TECHM,0.179
2024-10-11,TECHM,0.112
2024-10-14,TECHM,0.256
2024-10-15,TECHM,0.259
2024-10-16,TECHM,0.315
2024-10-17,TECHM,0.033
2024-10-18,TECHM,0.12
2024-10-21,TECHM,0.169
2024-10-22,TECHM,0.07
2024-10-23,TECHM,0.118
2024-10-24,TECHM,0.306
2024-10-25,TECHM,0.166
2024-10-28,TECHM,0.158
2024-10-29,TECHM,0.202
2024-10-30,TECHM,0.235
2024-10-31,TECHM,0.168
2024-11-01,TECHM,0.214
2024-11-04,TECHM,0.305
2024-11-05,TECHM,0.204
2024-11-06,TECHM,0.059
2024-11-07,TECHM,0.047
2024-11-08,TECHM,0.232
2024-11-11,TECHM,0.263
2024-11-12,TECHM,0.06
2024-11-13,TECHM,0.216
2024-11-14,TECHM,0.107
2024-11-15,TECHM,0.693
2024-11-18,TECHM,0.189
2024-11-19,TECHM,0.171
2024-11-20,TECHM,0.274
2024-11-21,TECHM,0.296
2024-11-22,TECHM,0.246
2024-11-25,TECHM,0.267
2024-11-26,TECHM,0.09
2024-11-27,TECHM,0.039
2024-11-28,TECHM,0.238
2024-11-29,TECHM,0.028
2024-12-02,TECHM,0.085
2024-12-03,TECHM,0.304
2024-12-04,TECHM,0.073
2024-12-05,TECHM,0.227
2024-12-06,TECHM,0.109
2024-12-09,TECHM,0.09
2024-12-10,TECHM,0.112
2024-12-11,TECHM,0.092
2024-12-12,TECHM,0.207
2024-12-13,TECHM,0.217
2024-12-16,TECHM,0.165
2024-12-17,TECHM,0.302
2024-12-18,TECHM,0.178
2024-12-19,TECHM,0.231
2024-12-20,TECHM,0.067
2024-12-23,TECHM,0.213
2024-12-24,TECHM,0.106
2024-12-25,TECHM,0.292
2024-12-26,TECHM,0.225
2024-12-27,TECHM,0.208
2024-12-30,TECHM,0.286
2024-12-31,TECHM,0.288
2025-01-01,TECHM,0.267
2025-01-02,TECHM,0.277
2025-01-03,TECHM,0.226
2025-01-06,TECHM,0.212
2025-01-07,TECHM,0.039
2025-01-08,TECHM,0.197
2025-01-09,TECHM,0.273
2025-01-10,TECHM,0.014
2025-01-13,TECHM,0.2
2025-01-14,TECHM,0.036
2025-01-15,TECHM,0.121
2025-01-16,TECHM,0.101
2025-01-17,TECHM,0.038
2025-01-20,TECHM,0.156
2025-01-21,TECHM,0.142
2025-01-22,TECHM,0.08
2025-01-23,TECHM,0.149
2025-01-24,TECHM,0.021
2025-01-27,TECHM,0.13
2025-01-28,TECHM,0.031
2025-01-29,TECHM,0.198
2025-01-30,TECHM,0.07
2025-01-31,TECHM,0.036
2025-02-03,TECHM,0.242
2025-02-04,TECHM,0.292
2025-02-05,TECHM,0.399
2025-02-06,TECHM,0.301
2025-02-07,TECHM,0.017
2025-02-10,TECHM,0.019
2025-02-11,TECHM,0.251
2025-02-12,TECHM,0.083
2025-02-13,TECHM,0.179
2025-02-14,TECHM,0.016
2025-02-17,TECHM,0.253
2025-02-18,TECHM,0.052
2025-02-19,TECHM,0.012
2025-02-20,TECHM,0.065
